store_id,store_name,suburb,date,year,week,month,season,sales_units,price_per_unit,sales_revenue,avg_temp_c,promo_spend,holiday_flag,median_income,education_bachelor_pct,population_density
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,7/04/2019,2019,14,4,Autumn,247,4.53,1118.2,21.4,0,0,97978,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,14/04/2019,2019,15,4,Autumn,260,4.57,1187.73,20.1,0,0,98004,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,21/04/2019,2019,16,4,Autumn,245,4.59,1125.38,21,0,0,98030,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,28/04/2019,2019,17,4,Autumn,316,4.52,1428.9,19.1,1500,0,98055,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,5/05/2019,2019,18,5,Autumn,179,4.53,811.54,16.6,0,0,98081,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,12/05/2019,2019,19,5,Autumn,323,4.45,1438.73,17.2,0,0,98107,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,19/05/2019,2019,20,5,Autumn,250,4.58,1145.96,16.9,0,0,98132,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,26/05/2019,2019,21,5,Autumn,242,4.53,1096.87,15.8,3000,0,98158,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,2/06/2019,2019,22,6,Winter,225,4.48,1008.43,14.1,0,0,98183,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,9/06/2019,2019,23,6,Winter,296,4.43,1310.94,13.5,0,0,98209,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,16/06/2019,2019,24,6,Winter,257,4.46,1146.47,14.2,1500,0,98235,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,23/06/2019,2019,25,6,Winter,298,4.53,1349.44,12.4,0,0,98260,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,30/06/2019,2019,26,6,Winter,301,4.48,1348.49,14.1,0,0,98286,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,7/07/2019,2019,27,7,Winter,278,4.5,1252.26,11,5000,0,98312,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,14/07/2019,2019,28,7,Winter,238,4.52,1075.18,12.5,0,0,98337,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,21/07/2019,2019,29,7,Winter,201,4.52,908.66,11.3,0,0,98363,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,28/07/2019,2019,30,7,Winter,178,4.42,786.74,12.7,0,0,98389,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,4/08/2019,2019,31,8,Winter,233,4.4,1024.92,10.4,5000,0,98414,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,11/08/2019,2019,32,8,Winter,223,4.43,987.05,13,0,0,98440,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,18/08/2019,2019,33,8,Winter,226,4.35,983.46,11.5,0,0,98466,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,25/08/2019,2019,34,8,Winter,248,4.48,1112.13,12.6,0,0,98491,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,1/09/2019,2019,35,9,Spring,181,4.37,791.83,13.5,0,0,98517,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,8/09/2019,2019,36,9,Spring,211,4.31,910.07,14.9,0,0,98542,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,15/09/2019,2019,37,9,Spring,209,4.32,901.91,14.5,5000,0,98568,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,22/09/2019,2019,38,9,Spring,254,4.48,1138.06,13.3,0,0,98594,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,29/09/2019,2019,39,9,Spring,211,4.44,936.79,12.7,0,0,98619,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,6/10/2019,2019,40,10,Spring,218,4.42,962.79,16.1,0,0,98645,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,13/10/2019,2019,41,10,Spring,190,4.5,854.98,15.6,0,0,98671,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,20/10/2019,2019,42,10,Spring,174,4.4,765.48,16.1,3000,0,98696,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,27/10/2019,2019,43,10,Spring,227,4.47,1014.86,16.1,0,0,98722,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,3/11/2019,2019,44,11,Spring,226,4.44,1003.24,17.6,0,0,98748,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,10/11/2019,2019,45,11,Spring,167,4.46,744.47,16.9,0,0,98773,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,17/11/2019,2019,46,11,Spring,166,4.45,738.5,18.3,0,0,98799,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,24/11/2019,2019,47,11,Spring,268,4.44,1190.08,20.1,0,0,98824,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,1/12/2019,2019,48,12,Summer,353,4.52,1596.96,21.1,0,1,98850,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,8/12/2019,2019,49,12,Summer,408,4.49,1830.19,21.6,0,1,98876,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,15/12/2019,2019,50,12,Summer,348,4.42,1539.35,22.5,0,1,98901,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,22/12/2019,2019,51,12,Summer,358,4.6,1645.59,21.3,0,1,98927,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,29/12/2019,2019,52,12,Summer,325,4.56,1483.06,22.8,0,1,98953,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,5/01/2020,2020,1,1,Summer,364,4.57,1661.72,22.6,0,1,98978,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,12/01/2020,2020,2,1,Summer,277,4.51,1248.76,25.3,0,1,99004,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,19/01/2020,2020,3,1,Summer,376,4.56,1713.81,24.7,0,1,99030,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,26/01/2020,2020,4,1,Summer,383,4.56,1746,25.6,0,1,99055,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,2/02/2020,2020,5,2,Summer,266,4.62,1229.73,23.3,0,0,99081,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,9/02/2020,2020,6,2,Summer,286,4.55,1301.28,22.7,0,0,99107,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,16/02/2020,2020,7,2,Summer,213,4.61,982.19,22.7,0,0,99132,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,23/02/2020,2020,8,2,Summer,270,4.55,1228.76,22.3,0,0,99158,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,1/03/2020,2020,9,3,Autumn,303,4.6,1394.51,22.8,0,0,99183,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,8/03/2020,2020,10,3,Autumn,323,4.5,1453.63,23.3,0,0,99209,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,15/03/2020,2020,11,3,Autumn,298,4.63,1380.28,21.9,0,0,99235,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,22/03/2020,2020,12,3,Autumn,381,4.61,1757.81,22.7,8000,0,99260,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,29/03/2020,2020,13,3,Autumn,320,4.67,1493.24,21.5,0,0,99286,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,5/04/2020,2020,14,4,Autumn,264,4.51,1191.73,21.5,0,0,99312,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,12/04/2020,2020,15,4,Autumn,305,4.53,1380.83,19.5,0,0,99337,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,19/04/2020,2020,16,4,Autumn,329,4.6,1512.55,16.5,1500,0,99363,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,26/04/2020,2020,17,4,Autumn,319,4.6,1465.88,18.6,0,0,99389,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,3/05/2020,2020,18,5,Autumn,257,4.5,1157.25,16.7,0,0,99414,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,10/05/2020,2020,19,5,Autumn,323,4.54,1465.11,16.8,0,0,99440,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,17/05/2020,2020,20,5,Autumn,295,4.54,1340.45,17.1,0,0,99466,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,24/05/2020,2020,21,5,Autumn,317,4.5,1425.44,17.1,3000,0,99491,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,31/05/2020,2020,22,5,Autumn,313,4.6,1438.35,16.6,0,0,99517,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,7/06/2020,2020,23,6,Winter,287,4.46,1280.94,13,0,0,99542,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,14/06/2020,2020,24,6,Winter,303,4.56,1380.25,16.1,0,0,99568,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,21/06/2020,2020,25,6,Winter,269,4.44,1194.88,16.2,0,0,99594,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,28/06/2020,2020,26,6,Winter,238,4.56,1084.11,13.6,0,0,99619,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,5/07/2020,2020,27,7,Winter,262,4.5,1178.48,13.3,0,0,99645,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,12/07/2020,2020,28,7,Winter,266,4.5,1196.22,14.2,5000,0,99671,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,19/07/2020,2020,29,7,Winter,292,4.46,1302.81,13.7,0,0,99696,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,26/07/2020,2020,30,7,Winter,285,4.42,1260.57,12.9,0,0,99722,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,2/08/2020,2020,31,8,Winter,208,4.35,904.02,11.8,0,0,99748,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,9/08/2020,2020,32,8,Winter,201,4.41,886.14,11.5,0,0,99773,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,16/08/2020,2020,33,8,Winter,282,4.54,1279.41,11.6,8000,0,99799,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,23/08/2020,2020,34,8,Winter,224,4.44,993.72,12.5,1500,0,99824,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,30/08/2020,2020,35,8,Winter,219,4.38,958.4,13.8,0,0,99850,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,6/09/2020,2020,36,9,Spring,270,4.38,1182.29,13.2,1500,0,99876,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,13/09/2020,2020,37,9,Spring,209,4.44,927.88,12.3,0,0,99901,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,20/09/2020,2020,38,9,Spring,237,4.4,1042.43,13.8,0,0,99927,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,27/09/2020,2020,39,9,Spring,159,4.42,702.34,12.8,0,0,99953,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,4/10/2020,2020,40,10,Spring,230,4.38,1007.85,17.3,0,0,99978,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,11/10/2020,2020,41,10,Spring,248,4.43,1098.57,14.2,0,0,100004,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,18/10/2020,2020,42,10,Spring,227,4.36,990.07,17.1,0,0,100030,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,25/10/2020,2020,43,10,Spring,168,4.5,755.6,14.5,0,0,100055,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,1/11/2020,2020,44,11,Spring,202,4.39,886.46,18.1,0,0,100081,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,8/11/2020,2020,45,11,Spring,197,4.45,876.39,20.1,0,0,100107,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,15/11/2020,2020,46,11,Spring,254,4.42,1122.64,17.3,5000,0,100132,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,22/11/2020,2020,47,11,Spring,194,4.56,884.2,18.6,0,0,100158,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,29/11/2020,2020,48,11,Spring,178,4.46,793.52,17.3,5000,0,100183,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,6/12/2020,2020,49,12,Summer,320,4.51,1443.75,19.9,0,1,100209,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,13/12/2020,2020,50,12,Summer,354,4.48,1586.73,21.5,0,1,100235,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,20/12/2020,2020,51,12,Summer,329,4.39,1443.08,20.2,0,1,100260,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,27/12/2020,2020,52,12,Summer,363,4.49,1631.45,20.6,0,1,100286,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,3/01/2021,2021,53,1,Summer,375,4.61,1728.28,22.6,3000,1,100312,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,10/01/2021,2021,1,1,Summer,384,4.57,1753.59,25.3,0,1,100337,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,17/01/2021,2021,2,1,Summer,353,4.56,1608.34,24.3,0,1,100363,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,24/01/2021,2021,3,1,Summer,425,4.52,1919.65,23.8,0,1,100389,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,31/01/2021,2021,4,1,Summer,386,4.62,1784.09,22.6,0,1,100414,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,7/02/2021,2021,5,2,Summer,297,4.59,1363.28,24,0,0,100440,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,14/02/2021,2021,6,2,Summer,274,4.51,1234.9,24,3000,0,100466,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,21/02/2021,2021,7,2,Summer,244,4.55,1109.13,24.3,0,0,100491,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,28/02/2021,2021,8,2,Summer,325,4.66,1515.92,23.2,8000,0,100517,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,7/03/2021,2021,9,3,Autumn,322,4.61,1483.71,23.3,0,0,100542,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,14/03/2021,2021,10,3,Autumn,243,4.56,1108.01,22.3,0,0,100568,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,21/03/2021,2021,11,3,Autumn,356,4.73,1683.12,21.7,0,0,100594,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,28/03/2021,2021,12,3,Autumn,317,4.55,1443.31,22.1,0,0,100619,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,4/04/2021,2021,13,4,Autumn,318,4.63,1471.75,19.8,0,0,100645,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,11/04/2021,2021,14,4,Autumn,284,4.61,1309.48,19.2,0,0,100671,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,18/04/2021,2021,15,4,Autumn,313,4.55,1425.41,17.8,8000,0,100696,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,25/04/2021,2021,16,4,Autumn,271,4.64,1258.37,20.5,0,0,100722,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,2/05/2021,2021,17,5,Autumn,273,4.48,1222.62,18.4,0,0,100748,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,9/05/2021,2021,18,5,Autumn,303,4.61,1396.8,17.5,0,0,100773,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,16/05/2021,2021,19,5,Autumn,308,4.54,1399.01,18.4,0,0,100799,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,23/05/2021,2021,20,5,Autumn,261,4.53,1181.68,18.8,0,0,100824,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,30/05/2021,2021,21,5,Autumn,283,4.71,1332.58,17.7,0,0,100850,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,6/06/2021,2021,22,6,Winter,194,4.55,882.07,13.2,0,0,100876,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,13/06/2021,2021,23,6,Winter,309,4.46,1377.91,13.4,5000,0,100901,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,20/06/2021,2021,24,6,Winter,252,4.5,1133.53,15,0,0,100927,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,27/06/2021,2021,25,6,Winter,296,4.55,1346.92,13.8,0,0,100953,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,4/07/2021,2021,26,7,Winter,280,4.34,1213.84,12.3,0,0,100978,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,11/07/2021,2021,27,7,Winter,267,4.5,1201.46,11.4,0,0,101004,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,18/07/2021,2021,28,7,Winter,188,4.51,848.4,13,0,0,101030,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,25/07/2021,2021,29,7,Winter,203,4.47,907.92,12.9,0,0,101055,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,1/08/2021,2021,30,8,Winter,215,4.39,943.06,13,0,0,101081,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,8/08/2021,2021,31,8,Winter,170,4.43,752.83,13.4,0,0,101107,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,15/08/2021,2021,32,8,Winter,223,4.42,986.02,11.5,0,0,101132,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,22/08/2021,2021,33,8,Winter,209,4.57,955.47,12.8,3000,0,101158,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,29/08/2021,2021,34,8,Winter,272,4.35,1183.9,11.6,0,0,101183,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,5/09/2021,2021,35,9,Spring,262,4.41,1155.7,12.6,0,0,101209,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,12/09/2021,2021,36,9,Spring,206,4.3,885.16,12.7,0,0,101235,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,19/09/2021,2021,37,9,Spring,198,4.43,876.36,11.5,0,0,101260,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,26/09/2021,2021,38,9,Spring,187,4.37,817.76,13.8,0,0,101286,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,3/10/2021,2021,39,10,Spring,217,4.45,966.09,15.6,0,0,101312,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,10/10/2021,2021,40,10,Spring,168,4.42,742.67,16.9,0,0,101337,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,17/10/2021,2021,41,10,Spring,251,4.5,1130.12,15.9,0,0,101363,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,24/10/2021,2021,42,10,Spring,226,4.45,1006.31,15.6,0,0,101389,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,31/10/2021,2021,43,10,Spring,186,4.47,831.91,15.2,1500,0,101414,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,7/11/2021,2021,44,11,Spring,181,4.37,790.17,18.7,0,0,101440,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,14/11/2021,2021,45,11,Spring,210,4.44,931.97,18.8,0,0,101466,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,21/11/2021,2021,46,11,Spring,186,4.39,817.18,20.4,0,0,101491,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,28/11/2021,2021,47,11,Spring,189,4.42,834.46,17.6,0,0,101517,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,5/12/2021,2021,48,12,Summer,338,4.54,1533.37,22.1,0,1,101542,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,12/12/2021,2021,49,12,Summer,362,4.42,1598.85,23.2,0,1,101568,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,19/12/2021,2021,50,12,Summer,445,4.54,2021.95,22.2,0,1,101594,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,26/12/2021,2021,51,12,Summer,401,4.49,1802.12,21.2,5000,1,101619,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,2/01/2022,2022,52,1,Summer,373,4.56,1700.11,23.6,0,1,101645,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,9/01/2022,2022,1,1,Summer,421,4.53,1907.59,24.9,0,1,101671,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,16/01/2022,2022,2,1,Summer,391,4.58,1791.47,24.1,0,1,101696,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,23/01/2022,2022,3,1,Summer,407,4.53,1845.53,24.1,0,1,101722,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,30/01/2022,2022,4,1,Summer,425,4.47,1901.69,22.2,0,1,101748,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,6/02/2022,2022,5,2,Summer,298,4.56,1359.43,22.4,0,0,101773,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,13/02/2022,2022,6,2,Summer,302,4.56,1375.88,24.5,0,0,101799,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,20/02/2022,2022,7,2,Summer,267,4.53,1210.48,23.3,0,0,101824,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,27/02/2022,2022,8,2,Summer,260,4.66,1210.55,24.2,0,0,101850,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,6/03/2022,2022,9,3,Autumn,338,4.64,1568.78,22.3,0,0,101876,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,13/03/2022,2022,10,3,Autumn,230,4.62,1062.5,20.3,0,0,101901,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,20/03/2022,2022,11,3,Autumn,311,4.56,1418.03,22.2,3000,0,101927,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,27/03/2022,2022,12,3,Autumn,219,4.59,1004.59,23.6,0,0,101953,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,3/04/2022,2022,13,4,Autumn,314,4.59,1440.77,19.7,0,0,101978,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,10/04/2022,2022,14,4,Autumn,238,4.55,1083.98,19.6,0,0,102004,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,17/04/2022,2022,15,4,Autumn,314,4.52,1420.27,20.5,0,0,102030,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,24/04/2022,2022,16,4,Autumn,272,4.57,1243.43,19.7,0,0,102055,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,1/05/2022,2022,17,5,Autumn,287,4.56,1309.53,16.4,0,0,102081,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,8/05/2022,2022,18,5,Autumn,264,4.58,1209.58,16.3,0,0,102107,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,15/05/2022,2022,19,5,Autumn,224,4.52,1012.1,18.4,1500,0,102132,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,22/05/2022,2022,20,5,Autumn,195,4.5,877.79,15.8,0,0,102158,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,29/05/2022,2022,21,5,Autumn,203,4.54,920.66,18.4,0,0,102183,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,5/06/2022,2022,22,6,Winter,272,4.57,1243.49,13.4,0,0,102209,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,12/06/2022,2022,23,6,Winter,255,4.53,1154.98,15.7,0,0,102235,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,19/06/2022,2022,24,6,Winter,226,4.57,1032.82,13.2,0,0,102260,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,26/06/2022,2022,25,6,Winter,288,4.5,1295.25,13.1,1500,0,102286,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,3/07/2022,2022,26,7,Winter,272,4.4,1196.1,13.8,0,0,102312,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,10/07/2022,2022,27,7,Winter,243,4.52,1097.47,11.1,0,0,102337,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,17/07/2022,2022,28,7,Winter,298,4.48,1334.17,14.5,0,0,102363,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,24/07/2022,2022,29,7,Winter,263,4.45,1170.93,11.7,5000,0,102389,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,31/07/2022,2022,30,7,Winter,297,4.42,1312.54,10.9,0,0,102414,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,7/08/2022,2022,31,8,Winter,174,4.43,770.17,11.5,0,0,102440,0.499,7198
HBM-017,Harbour Brew Market – Circular Quay #2,Circular Quay,14/08/2022,2022,32,8,Winter,223,4.45,993.28,12,0,0,102466,0.499,7198
